# This is the reference star catalogue for use by the Asteria software. It is derived from
# the Tycho-2 catalogue (Hog+ 2000) by selecting stars with both BT and VT magnitudes and
# applying a faint VT magnitude limit of 7.0. The columns are as follows:
# (1) Right ascension at epoch J2000, ICRS, (the RAmdeg field from Tycho-2) [deg]
# (2) Declination at epoch J2000, ICRS, (the DEmdeg field from Tycho-2) [deg]
# (3) VT apparent magnitude [mag]
10.13892122	-29.42085802	6.851
10.17654995	-4.35184015	6.008
10.27993337	39.45866377	5.402
10.29947672	9.35505756	6.576
10.30295886	52.19765914	6.742
10.33148420	-46.08500948	4.706
10.39361606	-25.19655822	6.683
10.40018698	24.62902258	6.082
10.44331784	-56.50131765	5.724
10.51424919	66.14759289	5.937
10.51622330	50.51252059	4.775
10.56067325	-11.80487003	6.928
10.61822093	-65.46803170	5.439
10.62934325	58.75341087	6.169
10.65828506	52.33715048	6.952
10.67477329	-60.26280752	6.131
10.67873896	-38.46342455	6.110
10.71143086	-9.92169025	6.694
10.71978622	16.66246167	6.678
10.83849872	-57.46306909	4.359
10.86696078	47.02454596	4.972
10.95869175	-12.01180485	6.120
10.96776494	33.31071718	6.937
11.01243414	70.82342531	6.859
11.04750234	-10.60955016	4.878
11.05040781	-38.42169241	6.032
11.05998195	-49.38589287	6.878
11.10913652	47.86398231	5.628
11.13201712	-62.49755808	6.308
11.14744157	-78.08219330	6.731
11.16361530	-65.64952030	6.621
11.18497822	-22.00613698	5.260
11.20041213	67.15817676	6.954
11.23772099	-42.67655963	5.962
11.24975802	-53.71489549	6.205
11.26004048	62.52860553	6.772
11.32155672	55.22139921	5.411
11.35052374	-4.62916282	6.327
11.36953128	-12.88080782	6.213
11.41281985	74.98807084	5.661
11.42378236	-16.42421530	6.536
11.43997055	-47.55198699	5.865
11.54506690	44.86150375	6.013
11.54897375	-22.52209699	5.604
11.56272585	55.30537987	6.526
11.63732704	15.47550028	5.588
11.65530295	-30.19093728	6.951
11.65754617	46.89378284	6.992
11.66044574	69.32540905	6.440
11.67690787	59.57453645	6.527
11.75607882	11.97385171	5.613
11.80677833	19.57870334	6.134
11.84846587	6.74094595	6.067
11.93008526	-18.06133620	5.840
11.94189354	74.84757280	5.401
11.97845055	20.92534678	6.568
12.00444332	-21.72250102	5.547
12.03808239	72.67448654	5.968
12.07254411	7.29992852	6.036
12.09573839	5.28062765	5.828
12.14755649	-74.92343480	5.241
12.17060030	7.58508166	4.594
12.17125188	52.10081116	6.943
12.17196272	-28.49543339	6.814
12.23636608	-46.69764444	6.377
12.24462066	16.94064534	5.120
12.30813295	-24.13666304	5.997
12.35673485	-13.56127430	5.746
12.38929612	-23.36214076	6.281
12.40503795	47.76393483	6.688
12.45352988	41.07891001	4.496
12.47032193	27.71081520	6.326
12.47152868	27.71030680	6.335
12.47898382	-0.22413644	6.781
12.50949549	70.77416105	6.876
12.51568332	-43.39492037	6.512
12.53162863	-10.64432723	5.224
12.57610790	45.00225394	6.124
12.67161040	-50.98681445	5.269
12.68172011	64.24755193	5.421
12.71837191	-71.15143368	6.904
12.73437060	77.95352763	6.784
12.73915255	51.50803804	6.398
12.81826383	61.80548973	6.278
12.82634976	3.38501456	6.488
12.83279916	-9.40554322	6.932
12.85803274	63.78116869	6.968
12.89077769	51.57142985	6.217
12.89536703	12.78477067	6.735
13.10217265	-69.50376560	6.696
13.16926881	-24.00584651	5.616
13.21564046	40.24556973	6.833
13.22242000	38.54883696	6.691
13.25206001	-1.14425879	4.941
13.30190483	-24.77694139	6.599
13.36759500	37.41821183	6.185
13.40407060	29.48931291	6.808
13.40780377	-62.87135337	5.922
13.42222073	-4.52558647	6.637
13.44833801	52.68928583	6.331
13.49631978	-48.79135844	6.926
13.57330557	-8.74066363	6.264
13.64677437	19.18837933	5.820
13.72123712	83.70741841	5.598
13.74203225	23.62840352	5.690
13.74909401	-74.30235533	6.796
13.75065293	58.97269068	4.957
13.75130277	-69.52708060	5.574
13.77167831	48.67851678	6.485
13.79954038	-47.40596726	6.779
13.81113809	24.55706022	6.423
13.92665574	-7.34714376	6.033
13.97069225	-53.19254184	6.733
13.98140390	-27.77583993	6.313
13.99378566	27.20938327	6.087
14.00620562	-11.26652086	5.508
14.03799961	13.95196004	6.567
14.05404794	57.99655482	6.351
14.06174646	35.22862172	6.940
14.12783676	42.97878958	6.630
14.16627596	59.18105467	4.728
14.22985726	68.77565552	6.428
14.30166610	23.41765180	4.499
14.33169173	61.42189772	6.541
14.40734506	-18.99861253	6.984
14.41519053	45.83937811	6.201
14.45896381	28.99221782	5.557
14.45923631	-1.76598022	6.662
14.47713312	13.69586364	6.384
14.54116418	39.47536417	6.669
14.55300917	70.49636167	6.957
14.55924736	33.95088359	6.093
14.57871121	21.40447812	6.488
14.58105990	6.84430653	6.844
14.59261417	-60.69623787	6.247
14.62942679	66.35179414	5.965
14.65150219	-29.35744807	4.274
14.67958528	47.03659021	6.804
14.68278198	-11.37997656	5.719
14.69060815	-5.88281937	6.705
14.88454976	48.96634321	6.936
14.95702369	6.48322139	6.341
15.01410342	44.71112644	6.766
15.01482544	44.71324698	6.043
15.11659524	21.24914456	6.979
15.12456284	80.54540639	6.705
15.12919601	70.98298977	6.416
15.32614915	-38.91652813	5.715
15.32926758	45.45204864	6.962
15.32930192	-60.86015245	6.989
15.36269279	49.54422144	6.604
15.37571025	69.35854579	6.712
15.39240003	-38.21477407	6.708
15.41101983	-16.26557182	6.603
15.43159001	25.29221846	6.805
15.44081500	57.81669231	6.796
15.50758257	-57.00238738	6.203
15.53195078	56.32867343	6.827
15.57684231	81.87557578	6.917
15.57693926	51.03493289	6.487
15.61013914	-31.55200402	5.513
15.64842414	27.74794787	6.924
15.67767199	9.13295065	6.875
15.67878927	-65.45610354	6.471
15.70456843	31.80425941	5.486
15.70495372	-46.39731193	5.487
15.72412929	51.79811242	6.852
15.72608395	41.34516881	5.955
15.73586996	7.89013507	4.364
15.75643577	47.37612886	6.759
15.76056727	-4.83660152	5.532
15.82373414	-29.52584631	6.386
15.90422505	61.07483275	6.059
15.90436453	58.90921632	6.966
15.91578160	84.60688478	6.757
15.95428301	1.36684575	6.097
15.97232462	47.64229401	6.782
16.00995884	52.50216030	6.148
16.06917271	54.20424974	6.888
16.08104603	61.58018474	5.897
16.11511002	29.65881804	6.253
16.13575115	-33.53282470	6.577
16.15193297	39.99110811	6.799
16.19498866	51.00978192	6.507
16.20798559	74.37212544	6.810
16.21932598	5.65626276	6.190
16.27231773	14.94613450	5.680
16.40367738	-9.97932523	6.201
16.42066726	21.47316687	5.271
16.42379184	21.46545729	5.447
16.45515673	4.90837389	6.389
16.52113540	-46.71845453	3.459
16.52144725	-9.83935198	5.565
16.52645631	-10.98544713	6.958
16.53209914	-23.99245695	6.232
16.54666779	32.18148503	6.423
16.59506853	62.76138659	6.549
16.61074460	-35.66066444	6.627
16.61538566	-39.85627438	6.810
16.64011194	12.95603802	6.250
16.65677316	8.36004007	6.952
16.72503672	59.85861003	6.860
16.72969935	70.93140216	6.643
16.75072722	56.93497122	6.536
16.78940881	53.49818946	6.471
16.80384343	-23.99633500	6.382
16.80785994	49.55544318	6.788
16.82776168	-61.77529270	5.439
16.94253695	-9.78555101	5.756
16.94938081	-41.48689922	5.228
16.98816201	20.73908485	5.580
16.99859252	1.99304958	6.541
17.00353642	43.94209444	5.046
17.00560102	32.01212137	6.269
17.06818610	54.92029007	5.230
17.06391022	28.86793823	6.898
17.09098979	9.90819607	6.906
17.09619765	-55.24575773	3.997
17.13944572	58.26345714	5.763
17.14746688	-10.18226477	3.573
17.18696647	86.25709194	4.364
17.30079014	80.01157836	6.340
17.30446083	69.68652556	6.967
17.37554333	47.24177979	4.284
17.39563345	57.34999333	6.700
17.41303687	23.79426767	6.773
17.43301226	35.62055764	2.244
17.45500206	19.65840427	5.642
17.46777366	54.73896919	6.892
17.53071519	-57.69441869	6.517
17.54767198	15.67390607	6.232
17.54977675	-8.90613457	6.508
17.57809008	42.08148034	5.732
17.58104996	25.45775954	5.972
17.63979925	2.44567080	6.119
17.66383767	68.77861435	5.304
17.71142520	67.78009857	6.619
17.77819301	31.42473908	5.184
17.79282601	37.72412103	5.771
17.79407551	46.18385208	6.772
17.85656144	64.20268032	5.538
17.86341594	21.03465245	4.771
17.87071881	10.29190581	6.592
17.91514824	30.08964320	4.633
17.92251143	65.01885618	5.552
17.93128652	-2.25108030	6.084
18.07006897	79.67396459	5.590
18.07979512	12.28182102	6.936
18.09715284	-30.80212999	6.585
18.12768616	2.47157383	6.592
18.14200750	45.33753307	6.317
18.18930732	-37.85647997	5.970
18.19876208	-6.78337270	6.680
18.24780710	30.06422280	6.343
18.29104193	61.70619867	6.496
18.31744936	34.09839985	6.702
18.38653123	29.73622815	6.850
18.43286091	7.57535872	5.221
18.43728157	24.58370895	4.786
18.43856951	7.57826337	6.148
18.50496316	-13.47524842	6.899
18.52044548	28.52957423	6.555
18.53179070	16.13348310	5.948
18.60016957	-7.92282222	5.188
18.67663124	6.99513241	6.145
18.70488206	-0.97379620	5.745
18.79633866	-45.53166556	5.023
18.86782773	20.41454291	6.993
18.89853464	0.91245368	6.721
18.94229509	-68.87597322	4.997
19.04960098	71.74384495	6.117
19.05018072	-42.00971943	6.713
19.05498462	87.14549369	6.312
19.07883398	33.11471883	6.158
19.10205706	48.08224252	6.600
19.11570614	23.58945693	6.685
19.12125761	-67.43102960	6.960
19.12189091	42.93942356	6.659
19.12865644	79.91001463	6.310
19.15120067	-2.50036878	5.526
19.24585925	-2.27916309	6.596
19.26567177	-66.39787346	6.410
19.27109849	44.90199283	6.302
19.31918341	39.48054406	6.692
19.35046707	31.74462004	6.500
19.35954766	57.63208133	6.882
19.42406321	44.63191095	6.958
19.42652420	-7.65950733	6.833
19.43882975	56.63158991	6.781
19.44981811	3.61446437	5.147
19.54228437	47.41970350	6.402
19.55784822	57.80316552	6.704
19.57775160	67.81641968	6.679
19.68401291	-43.33291192	6.936
19.69170199	72.40143053	7.000
19.69585237	37.38627730	6.525
19.86664165	27.26405675	4.753
19.87197124	80.89421628	6.685
19.95132109	-0.50878215	6.452
19.95132109	-0.50878215	6.990
20.01245447	-9.88378565	6.694
20.02044955	41.97052765	6.982
20.02048923	58.23161207	5.069
20.08081991	77.57068110	6.419
20.11586616	-11.23899885	6.270
20.14405193	-3.24698953	6.357
20.16937291	-13.88997500	6.938
20.27194061	64.65812728	6.337
20.28072019	28.73820688	5.386
20.32298189	-6.15952782	6.878
20.32677721	-49.74154478	6.791
20.33027733	11.53673731	6.974
20.35258944	-50.93693525	6.725
20.45344167	-66.38412936	6.961
20.46643967	50.12197821	6.674
20.49628883	76.23880048	6.399
20.53852978	-37.05157458	6.731
20.55245237	43.58411481	6.655
20.58508273	45.52877917	4.988
20.62694667	-19.08122051	6.539
20.64512256	-0.44967851	6.622
20.65396948	1.72633079	6.383
20.67940035	-36.59652506	6.810
20.68111183	4.73823816	6.976
20.72335230	11.36650425	6.903
20.82156855	-33.54802300	6.978
20.82538544	36.51463153	6.799
20.83921820	58.14299618	6.401
20.85395487	20.46896448	6.184
20.87898447	-30.94561716	6.014
20.89552984	-24.35276185	6.826
20.90615207	34.24588929	6.373
20.91922878	37.71494001	5.622
20.94500532	78.72605952	6.106
20.96195320	17.81834316	6.626
21.01057852	-8.00741713	6.239
21.05126546	-31.81196463	6.920
21.07781223	43.14209694	6.679
21.08541636	-6.91467398	5.966
21.16638125	-15.66046381	6.285
21.16800442	-34.13995195	6.799
21.16994583	-41.49254424	5.531
21.17463886	-44.52857403	6.376
21.20283912	-2.84858913	6.271
21.25246768	-5.94642445	6.834
21.27211146	-64.36947578	6.086
21.39865374	23.51151566	6.239
21.40514481	-14.59879184	5.045
21.44300348	70.97988727	6.333
21.46818753	-3.92739114	6.656
21.47990175	-8.50439711	6.689
21.48342486	68.13001598	4.844
21.53661028	34.57969490	6.397
21.56360024	19.17234281	5.389
21.57786124	43.45774307	6.035
21.59831863	20.07080394	6.544
21.61395277	-0.39903009	6.568
21.67366396	19.24042228	5.620
21.67966740	43.69187791	6.935
21.68239942	27.24657031	6.875
21.71485502	-13.05651115	5.543
21.72313614	3.53564085	6.650
21.74196792	-41.74740730	6.814
21.77013763	-30.23589149	6.901
21.77637124	34.37756180	6.312
21.84713224	-22.33824036	6.539
21.85482901	-20.35180767	6.946
21.86113716	41.10115947	6.461
21.91408519	45.40669377	4.874
21.92799118	31.96654831	6.889
21.94389443	-10.90156769	6.373
21.94536820	40.33580605	6.581
21.99768023	-22.03693726	6.660
22.05156860	44.04924620	6.628
22.06706468	-12.24603987	6.939
22.07976804	30.55768927	6.964
22.09136250	-43.31823589	3.613
22.09547934	7.96135495	6.340
22.10151331	17.07925638	6.655
22.14316376	42.26768789	6.716
22.18121740	-33.76397334	6.615
22.23948733	-17.93735525	6.706
22.26290287	7.29409022	6.582
22.34805821	25.27535438	6.784
22.37724813	-46.75642043	6.436
22.38432559	-9.48908525	6.969
22.42155896	22.82619235	6.781
22.42840438	-25.61774746	6.496
22.44460086	65.17106703	6.873
22.47026572	18.35566976	6.042
22.47372423	-5.59588975	6.725
22.52542761	47.00727721	5.372
22.54631213	6.14382228	4.995
22.59543986	-26.20784844	6.080
22.71716433	66.09808963	6.147
22.74551981	49.34322434	6.991
22.80731201	70.26460113	5.873
22.81293687	-49.07270501	4.044
22.87087592	15.34582789	3.712
22.87453012	-29.98498248	6.717
22.89149929	-19.02299091	6.859
22.91252452	-45.57571284	6.153
22.93020643	-30.28308197	5.906
23.01302915	16.94722887	6.882
23.03157512	34.79996124	6.358
23.10184016	68.40891991	6.944
23.13557968	70.01941861	6.951
23.15152657	-49.72772141	6.312
23.19879195	35.84268255	6.791
23.23355188	-36.86523244	5.605
23.26469233	-9.01466592	6.587
23.32615924	8.20873658	6.464
23.35712940	58.32732951	5.878
23.41320179	-78.50482124	6.211
23.42848843	-7.02534213	5.822
23.46128837	89.01563681	6.471
23.48281891	59.23204329	4.791
23.49924682	-62.47621586	6.941
23.55491162	-57.00128337	6.803
23.56919891	37.23715450	5.881
23.63861203	68.94813567	6.595
23.65741445	-15.67635856	5.615
23.70360051	0.94476462	6.955
23.70431681	20.17272700	6.768
23.70443926	18.46051892	6.086
23.71159770	-31.89231500	6.234
23.71382431	-3.52388997	6.584
23.71487934	-23.69968241	6.553
23.74206820	33.11786449	6.819
23.81259482	-58.13947834	6.060
23.85062880	53.34557042	6.843
23.85118007	63.08196790	6.805
23.90950270	28.26961632	6.996
